,Year,Cluster,Size,Features
212,2009,6.0,1331.0,"['apple', 'iphone', 'app', 'store', 'apps', 'itunes', 'app store', 'application', 'developers', 'iphone app']"
213,2009,7.0,4998.0,"['company', 'site', 'users', 'facebook', 'service', 'business', 'people', 'companies', 'data', 'year']"
214,2009,8.0,187.0,"['vimeo', 'vimeo com', 'show', 'com', 'moogaloop', 'clip id', 'swf clip', 'title byline', 'portrait color', 'byline show']"
215,2009,9.0,457.0,"['energy', 'power', 'grid', 'utilities', 'companies', 'company', 'carbon', 'emissions', 'meters', 'technology']"
216,2010,0.0,22974.0,"['company', 'apple', 'google', 'users', 'people', 'time', 'facebook', 'year', 'iphone', 'video']"
217,2010,1.0,2770.0,"['game', 'games', 'time', 'gamers', 'play', 'players', 'world', 'video', 'player', 'developers']"
218,2010,0.0,17259.0,"['company', 'time', 'year', 'people', 'video', 'site', 'companies', 'technology', 're', 'you']"
219,2010,1.0,5808.0,"['apple', 'google', 'users', 'facebook', 'iphone', 'app', 'twitter', 'search', 'company', 'phone']"
220,2010,2.0,2677.0,"['game', 'games', 'time', 'gamers', 'play', 'players', 'world', 'player', 'video', 'developers']"
221,2010,0.0,1966.0,"['apple', 'iphone', 'app', 'ipad', 'store', 'device', 'jobs', 'phone', 'apps', 'google']"
222,2010,1.0,12094.0,"['video', 'time', 'you', 'phone', 're', 'people', 'thing', 'way', 'game', 'tv']"
223,2010,2.0,2530.0,"['game', 'games', 'time', 'gamers', 'play', 'players', 'world', 'player', 'video', 'developers']"
224,2010,3.0,9154.0,"['company', 'users', 'google', 'facebook', 'companies', 'service', 'twitter', 'site', 'data', 'search']"
225,2010,0.0,12082.0,"['video', 'time', 'phone', 'you', 'people', 're', 'thing', 'way', 'game', 'device']"
226,2010,1.0,1736.0,"['apple', 'iphone', 'ipad', 'app', 'jobs', 'store', 'device', 'phone', 'apps', 'tablet']"
227,2010,2.0,5918.0,"['company', 'companies', 'capital', 'business', 'year', 'energy', 'venture', 'funding', 'round', 'technology']"
228,2010,3.0,3524.0,"['google', 'facebook', 'users', 'twitter', 'search', 'location', 'people', 'service', 'site', 'data']"
229,2010,4.0,2484.0,"['game', 'games', 'time', 'gamers', 'play', 'players', 'world', 'player', 'developers', 'video']"
230,2010,0.0,2513.0,"['game', 'games', 'time', 'gamers', 'play', 'players', 'world', 'player', 'video', 'developers']"
231,2010,1.0,6216.0,"['company', 'companies', 'capital', 'business', 'year', 'energy', 'users', 'site', 'funding', 'venture']"
232,2010,2.0,11952.0,"['video', 'time', 'you', 'phone', 'people', 're', 'thing', 'way', 'device', 'game']"
233,2010,3.0,1735.0,"['apple', 'iphone', 'ipad', 'app', 'jobs', 'store', 'device', 'tablet', 'apps', 'phone']"
234,2010,4.0,2013.0,"['facebook', 'twitter', 'users', 'location', 'people', 'foursquare', 'friends', 'service', 'tweets', 'app']"
235,2010,5.0,1315.0,"['google', 'search', 'users', 'results', 'chrome', 'buzz', 'tv', 'company', 'ads', 'data']"
236,2010,0.0,1384.0,"['google', 'search', 'users', 'results', 'chrome', 'buzz', 'tv', 'company', 'data', 'gmail']"
237,2010,1.0,2006.0,"['facebook', 'twitter', 'users', 'location', 'people', 'foursquare', 'friends', 'service', 'tweets', 'site']"
238,2010,2.0,870.0,"['energy', 'power', 'company', 'chips', 'chip', 'car', 'year', 'cars', 'technology', 'companies']"
239,2010,3.0,1724.0,"['apple', 'iphone', 'ipad', 'app', 'jobs', 'store', 'device', 'apps', 'tablet', 'phone']"
240,2010,4.0,2434.0,"['game', 'games', 'time', 'gamers', 'play', 'players', 'world', 'player', 'developers', 'video']"
241,2010,5.0,5492.0,"['company', 'companies', 'users', 'business', 'capital', 'site', 'service', 'funding', 'round', 'venture']"
242,2010,6.0,11834.0,"['video', 'time', 'you', 'phone', 'people', 're', 'thing', 'game', 'way', 'device']"
243,2010,0.0,1762.0,"['apple', 'iphone', 'app', 'ipad', 'store', 'jobs', 'phone', 'device', 'tablet', 'apps']"
244,2010,1.0,1239.0,"['google', 'search', 'users', 'results', 'chrome', 'buzz', 'data', 'gmail', 'company', 'ads']"
245,2010,2.0,2438.0,"['facebook', 'twitter', 'users', 'location', 'people', 'service', 'site', 'app', 'foursquare', 'friends']"
246,2010,3.0,11661.0,"['video', 'time', 'you', 'phone', 'people', 're', 'thing', 'way', 'game', 'device']"
247,2010,4.0,5055.0,"['company', 'companies', 'business', 'capital', 'round', 'funding', 'venture', 'year', 'ventures', 'investors']"
248,2010,5.0,2493.0,"['game', 'games', 'time', 'gamers', 'play', 'players', 'world', 'player', 'video', 'developers']"
249,2010,6.0,647.0,"['energy', 'power', 'company', 'cars', 'car', 'grid', 'companies', 'technology', 'vehicles', 'year']"
250,2010,7.0,449.0,"['tv', 'apple tv', 'apple', 'cable', 'video', 'content', 'box', 'google', 'google tv', 'hulu']"
251,2010,0.0,5266.0,"['company', 'companies', 'business', 'site', 'capital', 'users', 'funding', 'round', 'year', 'service']"
252,2010,1.0,1186.0,"['google', 'search', 'users', 'buzz', 'results', 'chrome', 'tv', 'gmail', 'company', 'data']"
253,2010,2.0,1143.0,"['apple', 'iphone', 'jobs', 'ipad', 'device', 'store', 'tv', 'tablet', 'apple tv', 'itunes']"
254,2010,3.0,692.0,"['energy', 'power', 'company', 'cars', 'car', 'companies', 'grid', 'vehicles', 'technology', 'year']"
255,2010,4.0,828.0,"['facebook', 'users', 'zuckerberg', 'friends', 'privacy', 'people', 'site', 'company', 'network', 'data']"
256,2010,5.0,11225.0,"['video', 'time', 'you', 'people', 're', 'thing', 'game', 'way', 'something', 'world']"
257,2010,6.0,1109.0,"['twitter', 'location', 'foursquare', 'tweets', 'users', 'check', 'service', 'people', 'tweet', 'gowalla']"
258,2010,7.0,1842.0,"['app', 'iphone', 'phone', 'users', 'phones', 'apps', 'android', 'store', 'devices', 'apple']"
259,2010,8.0,2453.0,"['game', 'games', 'time', 'gamers', 'play', 'players', 'world', 'player', 'video', 'developers']"
260,2010,0.0,602.0,"['energy', 'power', 'company', 'cars', 'grid', 'car', 'companies', 'wind', 'utilities', 'technology']"
261,2010,1.0,2428.0,"['game', 'games', 'time', 'gamers', 'play', 'players', 'world', 'player', 'developers', 'video']"
262,2010,2.0,1310.0,"['apple', 'iphone', 'ipad', 'jobs', 'store', 'app', 'device', 'apps', 'tablet', 'itunes']"
263,2010,3.0,653.0,"['tv', 'video', 'vimeo', 'cable', 'com', 'vimeo com', 'show', 'http', 'content', 'google']"
264,2010,4.0,1424.0,"['phone', 'phones', 'tablet', 'android', 'windows', 'device', 'devices', 'iphone', 'verizon', 'google']"
265,2010,5.0,3654.0,"['users', 'twitter', 'service', 'site', 'app', 'company', 'location', 'people', 'data', 'iphone']"
266,2010,6.0,822.0,"['facebook', 'users', 'zuckerberg', 'friends', 'privacy', 'people', 'site', 'company', 'network', 'places']"
267,2010,7.0,3544.0,"['company', 'companies', 'capital', 'venture', 'round', 'funding', 'business', 'ventures', 'investors', 'partners']"
268,2010,8.0,10206.0,"['video', 'time', 'you', 'people', 're', 'game', 'thing', 'way', 'world', 'something']"
269,2010,9.0,1101.0,"['google', 'search', 'results', 'users', 'buzz', 'company', 'gmail', 'ads', 'engine', 'chrome']"
270,2011,0.0,22242.0,"['apple', 'google', 'users', 'people', 'year', 'time', 'facebook', 'service', 'app', 'companies']"
271,2011,1.0,2220.0,"['game', 'games', 'zynga', 'players', 'play', 'gamers', 'developers', 'time', 'year', 'users']"
272,2011,0.0,2190.0,"['game', 'games', 'zynga', 'players', 'gamers', 'play', 'developers', 'time', 'year', 'users']"
273,2011,1.0,20641.0,"['google', 'users', 'people', 'facebook', 'service', 'time', 'year', 'companies', 'app', 'data']"
274,2011,2.0,1631.0,"['apple', 'iphone', 'ipad', 'ios', 'jobs', 'store', 'samsung', 'app', 'devices', 'phone']"
275,2011,0.0,4281.0,"['google', 'facebook', 'users', 'twitter', 'app', 'search', 'service', 'music', 'people', 'apps']"
276,2011,1.0,2174.0,"['game', 'games', 'zynga', 'players', 'gamers', 'play', 'developers', 'time', 'year', 'users']"
277,2011,2.0,1493.0,"['apple', 'iphone', 'ipad', 'jobs', 'ios', 'store', 'samsung', 'devices', 'percent', 'app']"
278,2011,3.0,16514.0,"['year', 'companies', 'time', 'people', 'video', 'business', 'service', 'phone', 'technology', 'data']"
279,2011,0.0,1208.0,"['google', 'search', 'users', 'facebook', 'results', 'page', 'people', 'service', 'data', 'time']"
280,2011,1.0,8702.0,"['users', 'facebook', 'service', 'companies', 'twitter', 'people', 'data', 'app', 'site', 'business']"
281,2011,2.0,1411.0,"['apple', 'iphone', 'ipad', 'jobs', 'ios', 'store', 'samsung', 'app', 'percent', 'devices']"
282,2011,3.0,11022.0,"['phone', 'tablet', 'video', 'time', 'year', 'device', 'devices', 'people', 'price', 'way']"
283,2011,4.0,2119.0,"['game', 'games', 'zynga', 'players', 'play', 'gamers', 'developers', 'time', 'year', 'users']"
284,2011,0.0,10522.0,"['phone', 'tablet', 'video', 'time', 'device', 'year', 'people', 'devices', 're', 'way']"
285,2011,1.0,3970.0,"['facebook', 'users', 'app', 'twitter', 'service', 'music', 'people', 'site', 'apps', 'news']"
286,2011,2.0,2095.0,"['game', 'games', 'zynga', 'players', 'play', 'gamers', 'developers', 'time', 'users', 'year']"
287,2011,3.0,5391.0,"['companies', 'capital', 'business', 'year', 'funding', 'round', 'investors', 'percent', 'data', 'venture']"
288,2011,4.0,1157.0,"['google', 'search', 'users', 'facebook', 'results', 'page', 'people', 'service', 'data', 'chrome']"
289,2011,5.0,1327.0,"['apple', 'iphone', 'jobs', 'ipad', 'ios', 'store', 'samsung', 'app', 'devices', 'verizon']"
290,2011,0.0,546.0,"['quarter', 'percent', 'year', 'revenue', 'sales', 'share', 'earnings', 'market', 'growth', 'quarter year']"
291,2011,1.0,2064.0,"['game', 'games', 'players', 'zynga', 'play', 'gamers', 'developers', 'time', 'users', 'world']"
292,2011,2.0,1149.0,"['google', 'search', 'users', 'facebook', 'results', 'page', 'people', 'data', 'service', 'chrome']"
293,2011,3.0,3527.0,"['facebook', 'users', 'app', 'twitter', 'music', 'service', 'people', 'apps', 'site', 'friends']"
294,2011,4.0,5276.0,"['companies', 'capital', 'funding', 'business', 'round', 'startup', 'investors', 'ventures', 'founder', 'venture']"
295,2011,5.0,10698.0,"['phone', 'tablet', 'video', 'time', 'year', 'device', 'devices', 'people', 're', 'way']"
296,2011,6.0,1202.0,"['apple', 'iphone', 'jobs', 'ipad', 'ios', 'store', 'samsung', 'devices', 'app', 'verizon']"
297,2011,0.0,4700.0,"['companies', 'capital', 'funding', 'business', 'round', 'investors', 'venture', 'startup', 'ventures', 'startups']"
298,2011,1.0,2058.0,"['game', 'games', 'players', 'zynga', 'play', 'gamers', 'developers', 'time', 'world', 'users']"
299,2011,2.0,1120.0,"['google', 'search', 'users', 'facebook', 'results', 'page', 'people', 'data', 'chrome', 'time']"
300,2011,3.0,368.0,"['music', 'service', 'songs', 'music service', 'spotify', 'users', 'rdio', 'itunes', 'labels', 'app']"
301,2011,4.0,10351.0,"['phone', 'tablet', 'video', 'time', 'device', 'year', 'devices', 'price', 'people', 'way']"
302,2011,5.0,4168.0,"['users', 'facebook', 'app', 'twitter', 'service', 'people', 'site', 'data', 'apps', 'news']"
303,2011,6.0,493.0,"['quarter', 'percent', 'year', 'revenue', 'sales', 'share', 'earnings', 'market', 'quarter year', 'growth']"
304,2011,7.0,1204.0,"['apple', 'iphone', 'jobs', 'ipad', 'ios', 'store', 'samsung', 'app', 'devices', 'verizon']"
305,2011,0.0,9847.0,"['video', 'time', 'people', 'year', 'game', 'way', 'service', 're', 'you', 'world']"
306,2011,1.0,1985.0,"['game', 'games', 'zynga', 'players', 'gamers', 'play', 'developers', 'users', 'year', 'time']"
307,2011,2.0,4707.0,"['companies', 'capital', 'funding', 'business', 'round', 'year', 'investors', 'venture', 'ventures', 'startup']"
308,2011,3.0,1688.0,"['app', 'users', 'apps', 'iphone', 'store', 'developers', 'ios', 'photos', 'application', 'app store']"
309,2011,4.0,1065.0,"['google', 'search', 'users', 'results', 'facebook', 'page', 'people', 'data', 'chrome', 'time']"
310,2011,5.0,1753.0,"['tablet', 'phone', 'tablets', 'devices', 'samsung', 'device', 'phones', 'windows', 'android', 'market']"
311,2011,6.0,1967.0,"['facebook', 'twitter', 'users', 'ad', 'ads', 'people', 'site', 'news', 'media', 'tweets']"
312,2011,7.0,1094.0,"['apple', 'iphone', 'jobs', 'ipad', 'ios', 'samsung', 'verizon', 'store', 'devices', 'quarter']"
313,2011,8.0,356.0,"['music', 'service', 'songs', 'music service', 'spotify', 'users', 'itunes', 'rdio', 'labels', 'radio']"
314,2011,0.0,4271.0,"['companies', 'capital', 'funding', 'business', 'round', 'investors', 'startup', 'ventures', 'venture', 'data']"
315,2011,1.0,2002.0,"['game', 'games', 'players', 'zynga', 'play', 'gamers', 'developers', 'time', 'users', 'world']"
316,2011,2.0,1830.0,"['tablet', 'phone', 'tablets', 'devices', 'device', 'samsung', 'windows', 'phones', 'android', 'verizon']"
317,2011,3.0,450.0,"['quarter', 'percent', 'year', 'revenue', 'sales', 'share', 'earnings', 'quarter year', 'market', 'growth']"
318,2011,4.0,1088.0,"['apple', 'iphone', 'jobs', 'ipad', 'ios', 'store', 'samsung', 'devices', 'verizon', 'device']"
319,2011,5.0,9251.0,"['time', 'people', 'video', 'way', 'game', 'year', 're', 'you', 'world', 'site']"
320,2011,6.0,2502.0,"['app', 'users', 'music', 'service', 'video', 'apps', 'tv', 'iphone', 'store', 'content']"
321,2011,7.0,1402.0,"['facebook', 'twitter', 'users', 'tweets', 'people', 'news', 'friends', 'photos', 'app', 'photo']"
322,2011,8.0,601.0,"['energy', 'car', 'power', 'cars', 'electricity', 'tesla', 'panels', 'vehicles', 'miles', 'battery']"
323,2011,9.0,1065.0,"['google', 'search', 'users', 'results', 'page', 'facebook', 'people', 'chrome', 'data', 'service']"
324,2012,0.0,3231.0,"['game', 'games', 'players', 'zynga', 'play', 'developers', 'gamers', 'player', 'year', 'gamesbeat']"
325,2012,1.0,24567.0,"['users', 'apple', 'google', 'facebook', 'data', 'people', 'app', 'service', 'year', 'companies']"
326,2012,0.0,3127.0,"['game', 'games', 'players', 'zynga', 'play', 'developers', 'gamers', 'player', 'gamesbeat', 'year']"
327,2012,1.0,21326.0,"['users', 'facebook', 'data', 'google', 'people', 'service', 'companies', 'app', 'business', 'year']"
328,2012,2.0,3345.0,"['apple', 'iphone', 'phone', 'samsung', 'ipad', 'windows', 'quarter', 'devices', 'tablet', 'percent']"
329,2012,0.0,3274.0,"['apple', 'iphone', 'phone', 'samsung', 'windows', 'ipad', 'devices', 'tablet', 'device', 'google']"
330,2012,1.0,3124.0,"['game', 'games', 'players', 'zynga', 'play', 'developers', 'gamers', 'player', 'year', 'gamesbeat']"
331,2012,2.0,19842.0,"['users', 'google', 'data', 'people', 'service', 'companies', 'app', 'year', 'business', 'site']"
332,2012,3.0,1558.0,"['facebook', 'users', 'ads', 'zuckerberg', 'ad', 'people', 'friends', 'stock', 'network', 'instagram']"
333,2012,0.0,3121.0,"['apple', 'iphone', 'phone', 'samsung', 'ipad', 'windows', 'quarter', 'devices', 'percent', 'year']"
334,2012,1.0,18720.0,"['users', 'data', 'people', 'service', 'companies', 'app', 'business', 'year', 'site', 'technology']"
335,2012,2.0,1351.0,"['google', 'search', 'maps', 'users', 'results', 'apple', 'app', 'google maps', 'data', 'ios']"
336,2012,3.0,1484.0,"['facebook', 'users', 'ads', 'zuckerberg', 'ad', 'people', 'friends', 'stock', 'instagram', 'shares']"
337,2012,4.0,3122.0,"['game', 'games', 'players', 'zynga', 'play', 'developers', 'gamers', 'player', 'gamesbeat', 'year']"
338,2012,0.0,18470.0,"['users', 'data', 'people', 'service', 'companies', 'app', 'business', 'year', 'site', 'video']"
339,2012,1.0,1468.0,"['facebook', 'users', 'ads', 'zuckerberg', 'ad', 'people', 'friends', 'stock', 'instagram', 'shares']"
340,2012,2.0,2970.0,"['game', 'games', 'players', 'zynga', 'play', 'developers', 'gamers', 'gamesbeat', 'player', 'year']"
341,2012,3.0,2102.0,"['windows', 'phone', 'quarter', 'percent', 'devices', 'tablet', 'year', 'samsung', 'device', 'tablets']"
342,2012,4.0,1277.0,"['google', 'search', 'maps', 'users', 'results', 'app', 'data', 'google maps', 'service', 'apple']"
343,2012,5.0,1511.0,"['apple', 'iphone', 'ipad', 'samsung', 'ios', 'cook', 'mini', 'maps', 'store', 'devices']"
344,2012,0.0,1223.0,"['google', 'search', 'maps', 'users', 'results', 'app', 'data', 'google maps', 'apple', 'service']"
345,2012,1.0,5402.0,"['data', 'companies', 'capital', 'business', 'funding', 'round', 'ventures', 'investors', 'startups', 'startup']"
346,2012,2.0,13570.0,"['users', 'app', 'people', 'service', 'video', 'twitter', 'site', 'way', 'year', 'tv']"
347,2012,3.0,1867.0,"['windows', 'phone', 'quarter', 'percent', 'year', 'devices', 'samsung', 'tablet', 'sales', 'galaxy']"
348,2012,4.0,1429.0,"['facebook', 'ads', 'users', 'zuckerberg', 'ad', 'people', 'stock', 'friends', 'shares', 'network']"
349,2012,5.0,1477.0,"['apple', 'iphone', 'ipad', 'samsung', 'ios', 'cook', 'mini', 'maps', 'devices', 'device']"
350,2012,6.0,2830.0,"['game', 'games', 'players', 'zynga', 'play', 'developers', 'gamers', 'gamesbeat', 'player', 'year']"
351,2012,0.0,12882.0,"['users', 'app', 'people', 'service', 'video', 'twitter', 'site', 'tv', 'year', 'way']"
352,2012,1.0,2819.0,"['game', 'games', 'players', 'zynga', 'play', 'developers', 'gamers', 'gamesbeat', 'player', 'world']"
353,2012,2.0,5834.0,"['data', 'companies', 'capital', 'business', 'funding', 'round', 'ventures', 'investors', 'startups', 'startup']"
354,2012,3.0,1400.0,"['facebook', 'users', 'ads', 'zuckerberg', 'ad', 'people', 'friends', 'stock', 'instagram', 'shares']"
355,2012,4.0,1665.0,"['windows', 'phone', 'tablet', 'devices', 'samsung', 'device', 'galaxy', 'tablets', 'microsoft', 'windows phone']"
356,2012,5.0,559.0,"['quarter', 'percent', 'year', 'revenue', 'earnings', 'sales', 'share', 'revenues', 'year year', 'growth']"
357,2012,6.0,1430.0,"['apple', 'ipad', 'iphone', 'samsung', 'ios', 'cook', 'mini', 'maps', 'devices', 'patent']"
358,2012,7.0,1209.0,"['google', 'search', 'maps', 'users', 'results', 'app', 'data', 'google maps', 'apple', 'service']"
359,2012,0.0,595.0,"['windows', 'phone', 'windows phone', 'microsoft', 'lumia', 'surface', 'devices', 'tablet', 'tablets', 'nokia']"
360,2012,1.0,3269.0,"['capital', 'companies', 'funding', 'startups', 'investors', 'round', 'ventures', 'venture', 'startup', 'investment']"
361,2012,2.0,2804.0,"['data', 'customers', 'cloud', 'service', 'payments', 'services', 'business', 'companies', 'users', 'businesses']"
362,2012,3.0,1295.0,"['facebook', 'ads', 'users', 'zuckerberg', 'ad', 'stock', 'people', 'friends', 'shares', 'feed']"
363,2012,4.0,1467.0,"['apple', 'iphone', 'ipad', 'samsung', 'ios', 'mini', 'cook', 'maps', 'devices', 'device']"
364,2012,5.0,1241.0,"['google', 'search', 'maps', 'users', 'results', 'app', 'data', 'google maps', 'apple', 'android']"
365,2012,6.0,580.0,"['quarter', 'percent', 'year', 'revenue', 'earnings', 'sales', 'share', 'year year', 'revenues', 'growth']"
366,2012,7.0,13746.0,"['users', 'people', 'app', 'video', 'service', 'site', 'twitter', 'year', 'way', 'tv']"
367,2012,8.0,2801.0,"['game', 'games', 'players', 'zynga', 'play', 'developers', 'gamers', 'gamesbeat', 'player', 'world']"
368,2012,0.0,2766.0,"['game', 'games', 'players', 'zynga', 'play', 'developers', 'gamers', 'gamesbeat', 'player', 'world']"
369,2012,1.0,3631.0,"['data', 'companies', 'capital', 'funding', 'round', 'ventures', 'investors', 'venture', 'startups', 'business']"
370,2012,2.0,542.0,"['quarter', 'percent', 'year', 'revenue', 'earnings', 'sales', 'share', 'revenues', 'year year', 'growth']"
371,2012,3.0,10863.0,"['people', 'site', 'year', 'way', 'technology', 'we', 'world', 'service', 'business', 'video']"
372,2012,4.0,1304.0,"['windows', 'phone', 'samsung', 'galaxy', 'devices', 'tablet', 'device', 'windows phone', 'microsoft', 'lumia']"
373,2012,5.0,4295.0,"['users', 'app', 'service', 'twitter', 'tv', 'apps', 'music', 'video', 'people', 'data']"
374,2012,6.0,543.0,"['payments', 'card', 'merchants', 'payment', 'cards', 'wallet', 'credit', 'square', 'credit card', 'groupon']"
375,2012,7.0,1425.0,"['apple', 'iphone', 'ipad', 'samsung', 'ios', 'cook', 'mini', 'maps', 'devices', 'patent']"
376,2012,8.0,1252.0,"['facebook', 'users', 'ads', 'zuckerberg', 'stock', 'people', 'ad', 'friends', 'shares', 'feed']"
377,2012,9.0,1177.0,"['google', 'search', 'maps', 'users', 'results', 'data', 'google maps', 'app', 'search results', 'apple']"
